fullVisitorId,channelGrouping,hits_time,geoNetwork_country,geoNetwork_city,totals_totalTransactionRevenue,totals_transactions,totals_timeOnSite,totals_pageviews,date,visitId,hits_type,hits_product_productRefundAmount,hits_product_productQuantity,hits_product_productPrice,hits_product_productRevenue,hits_product_productSKU,hits_product_v2ProductName,hits_product_v2ProductCategory,hits_product_productVariant,hits_item_currencyCode,hits_item_itemQuantity,hits_item_itemRevenue,hits_transaction_transactionRevenue,hits_transaction_transactionId,hits_page_pageTitle,hits_page_searchKeyword,hits_page_pagePathLevel1
5919501250164179902,Direct,1069291,United States,not available in demo dataset,120000000,1,1069,23,20161104,1478317195,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611041905,Checkout Confirmation,,/ordercompleted.html
4204217478765036500,Direct,591696,United States,not available in demo dataset,120000000,1,592,17,20161105,1478357669,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611051236,Checkout Confirmation,,/ordercompleted.html
8581730927157550797,Direct,250786,United States,Chicago,120000000,1,274,13,20161107,1478543282,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611071779,Checkout Confirmation,,/ordercompleted.html
5793536123045912163,Referral,613523,United States,Los Angeles,120000000,1,664,31,20161107,1478552240,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611072064,Checkout Confirmation,,/ordercompleted.html
0412660358967056963,Direct,489656,United States,Mountain View,120000000,1,490,17,20161108,1478644072,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611081870,Checkout Confirmation,,/ordercompleted.html
7613633538261440002,Direct,2061190,United States,Mountain View,120000000,1,2061,18,20161108,1478666658,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611081916,Checkout Confirmation,,/ordercompleted.html
5217298669606581792,Referral,1115227,United States,Dallas,120000000,1,1131,16,20161109,1478718824,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611091771,Checkout Confirmation,,/ordercompleted.html
2804830965724053584,Direct,2289443,United States,San Jose,120000000,1,2289,22,20161109,1478755170,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611091828,Checkout Confirmation,,/ordercompleted.html
7946261548886787046,Direct,395646,United States,San Jose,120000000,1,396,18,20161111,1478903043,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611111814,Checkout Confirmation,,/ordercompleted.html
9147604858452380677,Referral,279528,United States,Mountain View,120000000,1,280,15,20161111,1478895124,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611111818,Checkout Confirmation,,/ordercompleted.html
6186354629338996576,Direct,374466,United States,Mountain View,120000000,1,374,21,20161111,1478887194,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611111894,Checkout Confirmation,,/ordercompleted.html
8107629784413384078,Direct,1082599,United States,not available in demo dataset,120000000,1,2872,34,20161111,1478896127,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611111964,Checkout Confirmation,,/ordercompleted.html
2359142609562498222,Direct,405336,United States,Sunnyvale,120000000,1,417,18,20161113,1479075004,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611131436,Checkout Confirmation,,/ordercompleted.html
4779919118199622477,Referral,707635,United States,not available in demo dataset,120000000,1,708,15,20161113,1479079307,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611131438,Checkout Confirmation,,/ordercompleted.html
9705529714075365814,Direct,373336,United States,Sunnyvale,120000000,1,437,17,20161113,1479089266,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611131449,Checkout Confirmation,,/ordercompleted.html
1678601869512006507,Direct,257485,United States,Mountain View,120000000,1,257,15,20161114,1479144947,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611142423,Checkout Confirmation,,/ordercompleted.html
2899434439365787522,Direct,252010,United States,not available in demo dataset,120000000,1,252,9,20161115,1479215808,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611152114,Checkout Confirmation,,/ordercompleted.html
8403659038374693323,Direct,835434,United States,Palo Alto,120000000,1,1933,49,20161115,1479234087,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611152540,Checkout Confirmation,,/ordercompleted.html
7822790828397292106,Direct,164269,United States,Mountain View,120000000,1,164,9,20161118,1479497350,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611181666,Checkout Confirmation,,/ordercompleted.html
5238530283479834393,Direct,370845,United States,Mountain View,120000000,1,371,15,20161118,1479512865,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611181913,Checkout Confirmation,,/ordercompleted.html
8631314156103248386,Direct,438258,United States,not available in demo dataset,120000000,1,438,16,20161118,1479510340,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611181936,Checkout Confirmation,,/ordercompleted.html
9442457570386307150,Direct,403915,United States,San Francisco,120000000,1,404,16,20161119,1479583907,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611191376,Checkout Confirmation,,/ordercompleted.html
5262626101356851138,Direct,1190998,United States,not available in demo dataset,120000000,1,1191,17,20161119,1479599621,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611191405,Checkout Confirmation,,/ordercompleted.html
7835025845667391376,Direct,751880,United States,San Jose,120000000,1,752,28,20161119,1479574944,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611191484,Checkout Confirmation,,/ordercompleted.html
7931574371498579201,Direct,1578836,Israel,Tel Aviv-Yafo,120000000,1,1579,13,20161121,1479758714,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611212324,Checkout Confirmation,,/ordercompleted.html
9368369510088975068,Direct,202424,United States,Seattle,120000000,1,333,16,20161121,1479757975,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611212418,Checkout Confirmation,,/ordercompleted.html
7284972230299907321,Direct,173947,United States,Seattle,120000000,1,174,10,20161122,1479839933,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611221938,Checkout Confirmation,,/ordercompleted.html
0430470404834491408,Referral,2295473,United States,Mountain View,120000000,1,2295,20,20161122,1479838787,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611222186,Checkout Confirmation,,/ordercompleted.html
511962670865520976,Direct,335411,United States,Palo Alto,120000000,1,525,15,20161123,1479928467,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611232260,Checkout Confirmation,,/ordercompleted.html
4371973887429783784,Social,1197271,United States,San Jose,120000000,1,1197,16,20161123,1479889961,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611234255,Checkout Confirmation,,/ordercompleted.html
2749734590947117,Direct,225480,United States,Palo Alto,120000000,1,324,14,20161124,1480014755,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611242050,Checkout Confirmation,,/ordercompleted.html
7299532975853826391,Referral,413048,United States,not available in demo dataset,120000000,1,413,16,20161125,1480124225,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611252275,Checkout Confirmation,,/ordercompleted.html
5322017352343715721,Referral,1391410,United States,New York,120000000,1,1461,19,20161125,1480110100,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611252408,Checkout Confirmation,,/ordercompleted.html
343919984853993162,Direct,240547,United States,not available in demo dataset,120000000,1,241,10,20161126,1480218165,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611261562,Checkout Confirmation,,/ordercompleted.html
2776169298927796090,Referral,1633045,United States,San Jose,120000000,1,1633,22,20161126,1480225214,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611261797,Checkout Confirmation,,/ordercompleted.html
1587642683330858334,Referral,967396,United States,not available in demo dataset,120000000,1,967,27,20161126,1480220345,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611261830,Checkout Confirmation,,/ordercompleted.html
292747678974981932,Direct,817046,United States,Mountain View,120000000,1,817,16,20161127,1480280024,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611271837,Checkout Confirmation,,/ordercompleted.html
0210659681069790837,Direct,268409,United States,Cambridge,120000000,1,268,15,20161128,1480348860,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611283410,Checkout Confirmation,,/ordercompleted.html
1945223352820418141,Direct,971577,United States,not available in demo dataset,120000000,1,972,9,20161129,1480453479,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611292716,Checkout Confirmation,,/ordercompleted.html
7859804075013594341,Referral,425902,United States,San Francisco,120000000,1,426,13,20161129,1480459683,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611293098,Checkout Confirmation,,/ordercompleted.html
7348862359694763025,Direct,527062,United States,not available in demo dataset,120000000,1,527,22,20161129,1480478196,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611293309,Checkout Confirmation,,/ordercompleted.html
1054214314566046487,Direct,144633,United States,San Francisco,120000000,1,161,16,20161130,1480529766,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611303012,Checkout Confirmation,,/ordercompleted.html
8843735125134622190,Direct,436970,United States,San Francisco,120000000,1,1959,18,20161130,1480540858,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611303072,Checkout Confirmation,,/ordercompleted.html
775141638307240544,Direct,410715,United States,Mountain View,120000000,1,411,18,20161130,1480523666,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611303075,Checkout Confirmation,,/ordercompleted.html
9548157363235253362,Referral,681064,United States,Sunnyvale,120000000,1,718,27,20161130,1480565588,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201611303251,Checkout Confirmation,,/ordercompleted.html
4380391280000014926,Direct,95794,United States,New York,120000000,1,96,10,20161203,1480773899,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612031440,Checkout Confirmation,,/ordercompleted.html
7148873648621416097,Referral,777346,United States,Santa Clara,120000000,1,777,12,20161203,1480811890,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612031491,Checkout Confirmation,,/ordercompleted.html
4880263027797186047,Direct,413895,United States,San Francisco,120000000,1,414,19,20161203,1480787585,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612031588,Checkout Confirmation,,/ordercompleted.html
5594095197238437662,Referral,206000,United States,not available in demo dataset,120000000,1,206,12,20161205,1480968733,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612052679,Checkout Confirmation,,/ordercompleted.html
6064571221213436391,Direct,1281283,United States,Birmingham,120000000,1,1281,12,20161205,1480952941,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612052683,Checkout Confirmation,,/ordercompleted.html
9648731823570807702,Direct,174868,United States,Council Bluffs,120000000,1,175,12,20161205,1480948902,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612052686,Checkout Confirmation,,/ordercompleted.html
0071886392643320365,Direct,686149,United States,San Jose,120000000,1,723,13,20161205,1481001771,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612052740,Checkout Confirmation,,/ordercompleted.html
2470791151694066415,Direct,505032,United States,San Jose,120000000,1,1081,18,20161205,1481000894,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612052894,Checkout Confirmation,,/ordercompleted.html
9720241861630929904,Direct,434157,United States,Palo Alto,120000000,1,434,25,20161205,1480975409,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612053022,Checkout Confirmation,,/ordercompleted.html
556878296565734388,Referral,362932,United States,not available in demo dataset,120000000,1,363,15,20161206,1481077879,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612062907,Checkout Confirmation,,/ordercompleted.html
9113941842423951510,Referral,632228,United States,Mountain View,120000000,1,632,21,20161206,1481065074,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612063075,Checkout Confirmation,,/ordercompleted.html
3412234530194224755,Referral,1077541,United States,Mountain View,120000000,1,1400,26,20161206,1481045993,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612063116,Checkout Confirmation,,/ordercompleted.html
6684145915347736464,Direct,495713,United States,not available in demo dataset,120000000,1,496,12,20161207,1481171229,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612072484,Checkout Confirmation,,/ordercompleted.html
500632279493754923,Direct,176566,United States,Mountain View,120000000,1,177,13,20161207,1481172074,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612072520,Checkout Confirmation,,/ordercompleted.html
3548951659736439472,Direct,217151,United States,San Francisco,120000000,1,217,12,20161208,1481221076,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612082799,Checkout Confirmation,,/ordercompleted.html
0925801267549966569,Referral,310301,United States,New York,120000000,1,310,12,20161208,1481235473,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612082809,Checkout Confirmation,,/ordercompleted.html
3021413556645563419,Direct,147813,United States,Chicago,120000000,1,148,11,20161208,1481231354,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612082816,Checkout Confirmation,,/ordercompleted.html
9315541344969777063,Referral,220700,United States,Kirkland,120000000,1,221,15,20161208,1481243091,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612082979,Checkout Confirmation,,/ordercompleted.html
2642927623101657357,Direct,407890,United States,not available in demo dataset,120000000,1,408,11,20161209,1481317226,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612092287,Checkout Confirmation,,/ordercompleted.html
9757824263705865015,Direct,364501,United States,not available in demo dataset,120000000,1,384,15,20161209,1481327207,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612092503,Checkout Confirmation,,/ordercompleted.html
7812490580443263123,Referral,366667,United States,Palo Alto,120000000,1,367,8,20161210,1481427885,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612101596,Checkout Confirmation,,/ordercompleted.html
1623083926314272247,Direct,161263,United States,Oakland,120000000,1,161,10,20161210,1481407004,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612101776,Checkout Confirmation,,/ordercompleted.html
173043689210533812,Direct,1951062,United States,San Jose,120000000,1,1951,12,20161210,1481414503,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612101827,Checkout Confirmation,,/ordercompleted.html
8207346357190990388,Referral,534996,United States,not available in demo dataset,120000000,1,535,14,20161210,1481380103,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612101886,Checkout Confirmation,,/ordercompleted.html
7966579447124380537,Direct,671062,United States,Palo Alto,120000000,1,704,23,20161210,1481408406,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612102047,Checkout Confirmation,,/ordercompleted.html
4036026197863389242,Referral,248411,United States,Sunnyvale,120000000,1,248,8,20161211,1481490421,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612111639,Checkout Confirmation,,/ordercompleted.html
7615194648567117388,Referral,787236,United States,Milpitas,120000000,1,787,11,20161211,1481505084,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612111828,Checkout Confirmation,,/ordercompleted.html
389977904270774100,Direct,205513,United States,Austin,120000000,1,206,13,20161211,1481520516,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612111841,Checkout Confirmation,,/ordercompleted.html
3641601566049067500,Direct,258347,United States,Seattle,120000000,1,258,12,20161211,1481483020,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612111872,Checkout Confirmation,,/ordercompleted.html
7573639564782835865,Referral,765988,United States,Mountain View,120000000,1,853,13,20161211,1481486894,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612111909,Checkout Confirmation,,/ordercompleted.html
2533380924185509679,Referral,415229,United States,Mountain View,120000000,1,1098,29,20161211,1481526899,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612112157,Checkout Confirmation,,/ordercompleted.html
7573639564782835865,Referral,788843,United States,Mountain View,120000000,1,2049,28,20161211,1481471601,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612112158,Checkout Confirmation,,/ordercompleted.html
5472450785790060644,Referral,576416,United States,not available in demo dataset,120000000,1,576,17,20161212,1481583765,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612123358,Checkout Confirmation,,/ordercompleted.html
9912048945373189888,Referral,359247,United States,not available in demo dataset,120000000,1,359,13,20161213,1481690187,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612132761,Checkout Confirmation,,/ordercompleted.html
1945223352820418141,Direct,202150,United States,not available in demo dataset,120000000,1,202,12,20161214,1481776238,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612142695,Checkout Confirmation,,/ordercompleted.html
3089540756302584552,Referral,416999,United States,Los Angeles,120000000,1,417,12,20161214,1481746666,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612142734,Checkout Confirmation,,/ordercompleted.html
8599305093906527389,Direct,257847,United States,Sunnyvale,120000000,1,354,13,20161214,1481769014,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612142735,Checkout Confirmation,,/ordercompleted.html
3906589107643908642,Direct,157949,United States,not available in demo dataset,120000000,1,158,10,20161215,1481856997,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612152344,Checkout Confirmation,,/ordercompleted.html
2594898159442644301,Referral,467319,United States,Fremont,120000000,1,540,11,20161215,1481798480,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612152440,Checkout Confirmation,,/ordercompleted.html
0568740476518554680,Direct,413361,United States,Mountain View,120000000,1,488,17,20161216,1481954869,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612162707,Checkout Confirmation,,/ordercompleted.html
6540904318056249564,Direct,416188,United States,San Francisco,120000000,1,416,17,20161216,1481950324,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612162710,Checkout Confirmation,,/ordercompleted.html
0290665988003472424,Referral,522244,United States,Mountain View,120000000,1,709,18,20161216,1481911551,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612162784,Checkout Confirmation,,/ordercompleted.html
8301432304059402582,Direct,646174,United States,Seattle,120000000,1,646,11,20161217,1481998974,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612171938,Checkout Confirmation,,/ordercompleted.html
7100576777601570735,Direct,322583,United States,San Francisco,120000000,1,323,12,20161217,1482012066,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612171983,Checkout Confirmation,,/ordercompleted.html
6939865600770821942,Referral,156286,United States,not available in demo dataset,120000000,1,156,13,20161218,1482106900,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612181821,Checkout Confirmation,,/ordercompleted.html
4839466803969468907,Referral,240921,United States,not available in demo dataset,120000000,1,452,16,20161218,1482111672,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612181889,Checkout Confirmation,,/ordercompleted.html
9725913237923665374,Direct,170261,United States,Mountain View,120000000,1,282,14,20161218,1482123569,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612181899,Checkout Confirmation,,/ordercompleted.html
36093071038312715,Direct,365205,United States,Cupertino,120000000,1,399,15,20161218,1482127286,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612181905,Checkout Confirmation,,/ordercompleted.html
8103188025169779139,Direct,887949,United States,Mountain View,120000000,1,1417,23,20161218,1482087485,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612181989,Checkout Confirmation,,/ordercompleted.html
2847545942851341338,Referral,652925,United States,not available in demo dataset,120000000,1,653,13,20161219,1482199743,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193095,Checkout Confirmation,,/ordercompleted.html
